price,borough,room_type,min_nights,num_reviews,host_count
425,Manhattan,Entire home/apt,2,95,1
149,Manhattan,Private room,2,0,1
70,Brooklyn,Private room,5,0,3
149,Queens,Private room,30,0,2
150,Manhattan,Entire home/apt,3,2,1
69,Manhattan,Private room,13,42,1
92,Manhattan,Entire home/apt,1,2,3
99,Manhattan,Entire home/apt,30,66,6
110,Manhattan,Entire home/apt,30,8,9
50,Brooklyn,Private room,7,1,1
189,Brooklyn,Private room,3,34,13
130,Manhattan,Entire home/apt,3,1,1
175,Manhattan,Entire home/apt,3,18,1
380,Manhattan,Entire home/apt,6,29,1
179,Manhattan,Entire home/apt,1,1,33
75,Manhattan,Shared room,1,40,2
125,Manhattan,Private room,1,2,2
250,Brooklyn,Entire home/apt,3,2,1
175,Brooklyn,Entire home/apt,3,96,1
289,Manhattan,Entire home/apt,3,41,2
180,Manhattan,Private room,1,0,1
365,Manhattan,Entire home/apt,2,62,1
495,Manhattan,Entire home/apt,6,1,4
199,Manhattan,Private room,1,0,1
250,Manhattan,Entire home/apt,3,0,1
70,Manhattan,Private room,3,3,1
159,Manhattan,Entire home/apt,6,6,2
350,Brooklyn,Entire home/apt,3,15,1
140,Manhattan,Entire home/apt,7,65,1
400,Manhattan,Entire home/apt,30,0,1
150,Manhattan,Entire home/apt,1,0,1
175,Manhattan,Entire home/apt,3,0,1
78,Manhattan,Private room,4,0,2
199,Manhattan,Entire home/apt,5,22,1
115,Queens,Entire home/apt,1,78,1
300,Manhattan,Entire home/apt,2,13,2
90,Manhattan,Private room,7,3,1
300,Manhattan,Entire home/apt,7,0,1
100,Manhattan,Private room,1,414,2
210,Manhattan,Entire home/apt,1,58,1
375,Manhattan,Entire home/apt,1,110,1
250,Manhattan,Entire home/apt,4,17,1
50,Manhattan,Private room,30,0,1
209,Manhattan,Entire home/apt,2,7,1
200,Manhattan,Entire home/apt,7,38,1
400,Manhattan,Entire home/apt,4,1,1
115,Manhattan,Entire home/apt,4,46,1
305,Manhattan,Entire home/apt,2,29,1
260,Manhattan,Entire home/apt,2,52,1
67,Brooklyn,Private room,1,2,1
115,Manhattan,Private room,3,2,2
495,Manhattan,Entire home/apt,6,12,4
225,Manhattan,Entire home/apt,1,8,33
225,Manhattan,Entire home/apt,1,3,33
120,Manhattan,Private room,3,5,2
199,Manhattan,Entire home/apt,8,48,1
61,Manhattan,Private room,30,3,1
850,Manhattan,Entire home/apt,3,0,1
70,Manhattan,Private room,59,0,1
200,Brooklyn,Entire home/apt,3,0,1
300,Manhattan,Entire home/apt,4,28,1
62,Manhattan,Private room,30,1,8
199,Manhattan,Entire home/apt,2,10,1
100,Manhattan,Private room,1,34,1
80,Manhattan,Private room,7,10,1
140,Manhattan,Private room,4,11,1
225,Manhattan,Entire home/apt,1,2,1
43,Brooklyn,Private room,4,4,1
175,Manhattan,Entire home/apt,60,28,1
134,Manhattan,Entire home/apt,7,0,2
139,Manhattan,Entire home/apt,1,388,1
62,Manhattan,Private room,30,1,8
195,Manhattan,Entire home/apt,2,3,1
100,Manhattan,Private room,3,6,1
115,Manhattan,Entire home/apt,3,1,1
200,Manhattan,Entire home/apt,4,26,1
113,Manhattan,Entire home/apt,1,20,1
200,Manhattan,Entire home/apt,2,3,1
215,Manhattan,Entire home/apt,1,52,4
300,Brooklyn,Entire home/apt,2,1,1
129,Brooklyn,Entire home/apt,3,16,13
180,Manhattan,Entire home/apt,3,2,1
550,Manhattan,Entire home/apt,1,141,1
399,Manhattan,Entire home/apt,1,10,1
70,Brooklyn,Private room,2,21,1
65,Queens,Private room,1,120,2
200,Manhattan,Entire home/apt,3,0,1
149,Manhattan,Entire home/apt,14,8,1
700,Manhattan,Entire home/apt,2,31,1
129,Manhattan,Private room,5,1,1
150,Manhattan,Entire home/apt,2,14,1
195,Manhattan,Entire home/apt,5,3,1
183,Manhattan,Entire home/apt,1,1,1
300,Manhattan,Entire home/apt,1,8,1
200,Manhattan,Entire home/apt,4,18,1
200,Manhattan,Private room,1,5,1
56,Manhattan,Shared room,35,1,2
82,Manhattan,Private room,30,0,8
249,Manhattan,Entire home/apt,2,111,1
150,Manhattan,Entire home/apt,2,8,1
300,Manhattan,Entire home/apt,2,3,2
195,Manhattan,Entire home/apt,3,9,1
164,Manhattan,Entire home/apt,5,0,1
150,Manhattan,Private room,3,34,1
150,Manhattan,Entire home/apt,1,0,1
110,Manhattan,Private room,4,0,1
275,Manhattan,Entire home/apt,5,1,1
280,Manhattan,Entire home/apt,2,40,1
200,Manhattan,Entire home/apt,2,146,1
115,Manhattan,Private room,2,6,1
100,Manhattan,Private room,1,212,1
100,Manhattan,Private room,2,55,2
89,Manhattan,Entire home/apt,30,0,1
39,Brooklyn,Private room,1,1,1
100,Manhattan,Private room,1,0,1
171,Manhattan,Entire home/apt,2,1,1
100,Manhattan,Private room,1,0,1
150,Brooklyn,Entire home/apt,3,27,1
200,Manhattan,Entire home/apt,2,26,1
150,Manhattan,Entire home/apt,3,3,2
88,Manhattan,Entire home/apt,30,60,6
170,Manhattan,Entire home/apt,3,8,1
79,Manhattan,Entire home/apt,2,1,1
198,Manhattan,Entire home/apt,3,5,1
195,Brooklyn,Private room,2,72,2
190,Manhattan,Entire home/apt,1,20,1
179,Manhattan,Entire home/apt,1,4,33
48,Brooklyn,Private room,7,2,1
120,Manhattan,Private room,1,0,1
198,Manhattan,Entire home/apt,2,32,1
150,Manhattan,Entire home/apt,4,2,1
250,Manhattan,Entire home/apt,3,6,1
129,Manhattan,Private room,4,32,1
110,Brooklyn,Entire home/apt,2,2,1
150,Queens,Entire home/apt,2,10,1
85,Queens,Private room,2,18,1
275,Manhattan,Entire home/apt,1,81,1
115,Manhattan,Entire home/apt,1,0,1
69,Manhattan,Private room,1,35,2
100,Brooklyn,Private room,2,0,1
199,Manhattan,Entire home/apt,5,129,1
315,Manhattan,Entire home/apt,2,0,1
160,Manhattan,Entire home/apt,1,4,1
300,Manhattan,Entire home/apt,4,0,1
142,Manhattan,Entire home/apt,1,214,1
116,Brooklyn,Entire home/apt,1,0,1
200,Manhattan,Entire home/apt,4,11,1
43,Manhattan,Private room,5,3,1
70,Manhattan,Private room,3,8,1
170,Manhattan,Entire home/apt,1,0,1
109,Manhattan,Private room,7,130,1
200,Manhattan,Entire home/apt,5,2,1
475,Brooklyn,Entire home/apt,4,3,1
179,Manhattan,Entire home/apt,1,0,33
150,Manhattan,Entire home/apt,35,7,1
120,Brooklyn,Entire home/apt,5,17,1
258,Manhattan,Entire home/apt,2,4,1
226,Manhattan,Entire home/apt,3,25,1
125,Manhattan,Entire home/apt,3,51,1
105,Manhattan,Entire home/apt,30,96,1
175,Manhattan,Entire home/apt,3,8,1
183,Manhattan,Entire home/apt,1,173,1
50,Manhattan,Private room,4,1,1
90,Manhattan,Private room,15,1,1
530,Manhattan,Private room,4,7,1
75,Brooklyn,Private room,7,15,3
52,Brooklyn,Private room,2,68,1
150,Manhattan,Private room,6,0,1
120,Manhattan,Entire home/apt,1,2,1
397,Manhattan,Entire home/apt,30,0,232
225,Manhattan,Entire home/apt,1,0,33
171,Brooklyn,Entire home/apt,2,19,1
189,Brooklyn,Private room,3,21,13
161,Manhattan,Entire home/apt,1,27,1
250,Manhattan,Entire home/apt,2,4,1
115,Brooklyn,Entire home/apt,2,17,1
54,Queens,Private room,2,10,1
179,Manhattan,Entire home/apt,1,1,33
155,Manhattan,Entire home/apt,2,36,1
295,Manhattan,Entire home/apt,7,12,2
250,Manhattan,Entire home/apt,2,29,1
249,Manhattan,Entire home/apt,3,3,1
459,Manhattan,Entire home/apt,30,0,232
90,Manhattan,Private room,8,3,1
398,Manhattan,Entire home/apt,2,32,1
225,Manhattan,Entire home/apt,2,2,1
200,Manhattan,Entire home/apt,2,29,1
95,Manhattan,Private room,2,4,1
198,Manhattan,Entire home/apt,2,0,2
114,Brooklyn,Entire home/apt,4,2,1
110,Manhattan,Private room,4,1,2
98,Manhattan,Private room,2,15,1
187,Manhattan,Entire home/apt,7,4,1
80,Manhattan,Private room,7,0,1
65,Queens,Entire home/apt,13,1,1
140,Manhattan,Entire home/apt,31,0,1
200,Manhattan,Entire home/apt,1,13,1
250,Manhattan,Entire home/apt,9,2,2
189,Manhattan,Entire home/apt,19,1,1
139,Manhattan,Private room,1,9,1
165,Manhattan,Entire home/apt,7,2,1
200,Manhattan,Entire home/apt,1,1,1
129,Manhattan,Entire home/apt,20,0,2
150,Manhattan,Entire home/apt,1,26,1
60,Manhattan,Private room,7,1,1
137,Brooklyn,Entire home/apt,3,0,1
100,Manhattan,Private room,7,2,1
110,Manhattan,Private room,1,1,1
170,Brooklyn,Entire home/apt,3,37,1
140,Manhattan,Entire home/apt,7,12,1
100,Manhattan,Private room,10,8,1
200,Manhattan,Entire home/apt,2,6,1
70,Brooklyn,Entire home/apt,13,8,1
200,Brooklyn,Entire home/apt,2,35,2
300,Manhattan,Entire home/apt,2,6,1
160,Manhattan,Entire home/apt,3,6,1
80,Manhattan,Private room,1,6,2
130,Manhattan,Private room,1,43,1
200,Manhattan,Entire home/apt,5,54,1
159,Manhattan,Entire home/apt,30,7,91
195,Manhattan,Entire home/apt,2,7,1
125,Manhattan,Entire home/apt,25,19,1
175,Manhattan,Entire home/apt,3,6,1
115,Manhattan,Entire home/apt,7,11,1
49,Queens,Entire home/apt,7,23,1
100,Manhattan,Private room,3,7,1
179,Manhattan,Entire home/apt,1,0,33
80,Manhattan,Private room,1,4,1
150,Manhattan,Private room,1,0,1
65,Manhattan,Private room,18,6,1
137,Manhattan,Entire home/apt,7,6,1
500,Manhattan,Entire home/apt,1,0,1
219,Manhattan,Entire home/apt,5,1,1
35,Brooklyn,Private room,30,5,1
75,Queens,Private room,2,0,1
299,Manhattan,Entire home/apt,30,1,31
300,Manhattan,Entire home/apt,1,8,1
150,Manhattan,Private room,3,17,2
160,Manhattan,Entire home/apt,160,2,2
240,Manhattan,Entire home/apt,3,7,1
129,Brooklyn,Entire home/apt,3,3,13
249,Manhattan,Entire home/apt,1,150,1
250,Manhattan,Entire home/apt,3,33,2
70,Manhattan,Private room,7,0,1
53,Manhattan,Private room,3,1,1
175,Manhattan,Entire home/apt,5,1,1
130,Queens,Entire home/apt,2,4,1
450,Manhattan,Entire home/apt,20,157,1
149,Manhattan,Entire home/apt,5,0,1
300,Manhattan,Entire home/apt,2,22,1
120,Manhattan,Entire home/apt,6,46,1
169,Manhattan,Entire home/apt,1,5,4
150,Brooklyn,Private room,2,4,1
225,Brooklyn,Entire home/apt,2,37,1
149,Queens,Entire home/apt,3,82,2
205,Manhattan,Entire home/apt,3,2,1
89,Manhattan,Entire home/apt,2,22,1
89,Manhattan,Entire home/apt,30,57,6
180,Manhattan,Entire home/apt,3,8,1
174,Manhattan,Entire home/apt,3,4,1
80,Queens,Private room,1,2,1
499,Manhattan,Entire home/apt,30,0,31
200,Manhattan,Entire home/apt,1,1,1
200,Manhattan,Entire home/apt,1,0,1
199,Manhattan,Entire home/apt,2,3,1
99,Manhattan,Private room,1,4,1
158,Manhattan,Entire home/apt,3,10,1
200,Manhattan,Entire home/apt,30,0,1
130,Manhattan,Entire home/apt,30,0,1
152,Brooklyn,Private room,5,13,1
1700,Manhattan,Private room,1,0,1
229,Brooklyn,Entire home/apt,1,50,1
160,Manhattan,Entire home/apt,4,6,1
549,Manhattan,Entire home/apt,30,58,1
119,Queens,Entire home/apt,1,0,1
245,Manhattan,Entire home/apt,3,18,1
150,Manhattan,Entire home/apt,30,3,1
125,Manhattan,Entire home/apt,30,6,9
195,Brooklyn,Entire home/apt,2,69,1
250,Manhattan,Entire home/apt,2,22,1
91,Brooklyn,Private room,3,241,1
130,Brooklyn,Entire home/apt,2,34,1
116,Manhattan,Private room,1,0,1
248,Manhattan,Entire home/apt,6,1,1
115,Queens,Entire home/apt,30,12,1
180,Manhattan,Entire home/apt,3,18,1
330,Manhattan,Entire home/apt,3,12,1
200,Manhattan,Entire home/apt,4,2,1
250,Manhattan,Entire home/apt,1,0,1
225,Manhattan,Entire home/apt,3,0,1
225,Manhattan,Entire home/apt,1,2,33
99,Manhattan,Private room,2,50,2
180,Brooklyn,Entire home/apt,45,0,1
50,Brooklyn,Private room,5,1,1
165,Manhattan,Entire home/apt,2,2,1
1145,Manhattan,Entire home/apt,1,0,12
53,Brooklyn,Private room,2,5,1
85,Manhattan,Entire home/apt,14,14,1
100,Manhattan,Private room,3,2,1
195,Manhattan,Entire home/apt,7,0,1
112,Brooklyn,Entire home/apt,2,8,1
279,Manhattan,Entire home/apt,1,78,1
300,Manhattan,Entire home/apt,6,1,1
145,Manhattan,Private room,4,64,1
225,Manhattan,Entire home/apt,1,0,1
105,Queens,Private room,3,7,2
200,Manhattan,Entire home/apt,2,81,2
95,Manhattan,Private room,1,78,1
191,Manhattan,Entire home/apt,2,37,1
120,Manhattan,Private room,5,13,1
80,Manhattan,Private room,1,8,2
106,Manhattan,Private room,5,2,1
250,Manhattan,Entire home/apt,4,6,1
350,Manhattan,Entire home/apt,2,34,1
85,Manhattan,Private room,14,99,1
175,Brooklyn,Entire home/apt,3,248,3
265,Manhattan,Entire home/apt,4,21,1
95,Manhattan,Entire home/apt,3,39,1
50,Manhattan,Private room,1,2,1
390,Manhattan,Entire home/apt,7,0,1
175,Manhattan,Entire home/apt,4,0,1
100,Brooklyn,Private room,3,4,1
75,Manhattan,Private room,1,32,1
137,Brooklyn,Private room,3,39,13
104,Brooklyn,Entire home/apt,1,0,1
115,Manhattan,Private room,5,65,1
275,Manhattan,Entire home/apt,1,1,1
199,Manhattan,Entire home/apt,2,29,1
200,Manhattan,Entire home/apt,6,19,1
118,Manhattan,Entire home/apt,3,141,1
275,Brooklyn,Entire home/apt,13,0,1
70,Queens,Private room,2,0,1
120,Manhattan,Entire home/apt,3,5,1
250,Manhattan,Entire home/apt,30,0,1
125,Manhattan,Private room,3,13,1
75,Manhattan,Private room,120,0,1
115,Manhattan,Private room,25,70,1
210,Manhattan,Entire home/apt,1,178,1
180,Manhattan,Private room,1,27,2
284,Manhattan,Entire home/apt,4,11,2
160,Brooklyn,Entire home/apt,2,3,1
145,Brooklyn,Entire home/apt,30,44,1
350,Brooklyn,Entire home/apt,3,1,13
209,Manhattan,Private room,1,40,10
100,Manhattan,Private room,2,1,2
200,Manhattan,Entire home/apt,7,1,1
180,Manhattan,Entire home/apt,1,0,1
200,Brooklyn,Entire home/apt,4,1,1
290,Manhattan,Entire home/apt,2,10,1
99,Manhattan,Entire home/apt,30,0,1
150,Manhattan,Entire home/apt,2,1,1
149,Brooklyn,Private room,3,32,13
145,Manhattan,Private room,3,62,1
150,Manhattan,Private room,2,0,1
180,Manhattan,Entire home/apt,14,29,1
149,Manhattan,Entire home/apt,3,0,1
120,Manhattan,Entire home/apt,6,1,1
240,Manhattan,Entire home/apt,5,52,1
140,Manhattan,Private room,1,1,1
95,Manhattan,Entire home/apt,3,5,1
50,Brooklyn,Private room,2,1,1
200,Brooklyn,Entire home/apt,3,1,1
250,Manhattan,Entire home/apt,3,14,1
78,Manhattan,Private room,1,3,3
175,Manhattan,Entire home/apt,2,0,1
99,Manhattan,Private room,1,1,1
189,Manhattan,Entire home/apt,1,40,1
75,Brooklyn,Private room,2,0,1
99,Manhattan,Private room,2,21,1
195,Manhattan,Entire home/apt,2,160,1
119,Manhattan,Entire home/apt,2,12,1
200,Manhattan,Entire home/apt,1,12,1
150,Manhattan,Entire home/apt,3,12,1
250,Manhattan,Entire home/apt,2,4,1
160,Brooklyn,Entire home/apt,2,23,1
300,Manhattan,Entire home/apt,3,14,1
119,Manhattan,Private room,2,146,2
99,Manhattan,Entire home/apt,1,0,1
101,Manhattan,Entire home/apt,1,25,1
146,Manhattan,Entire home/apt,30,1,1
300,Manhattan,Entire home/apt,30,2,39
120,Brooklyn,Entire home/apt,3,6,2
160,Brooklyn,Entire home/apt,2,14,1
45,Queens,Entire home/apt,3,8,1
90,Manhattan,Private room,4,3,1
196,Manhattan,Entire home/apt,2,7,1
62,Brooklyn,Private room,3,3,1
48,Queens,Private room,1,32,1
499,Manhattan,Entire home/apt,4,0,1
200,Manhattan,Entire home/apt,1,29,1
130,Manhattan,Entire home/apt,1,26,1
95,Manhattan,Private room,2,4,2
100,Manhattan,Private room,3,1,1
145,Brooklyn,Private room,21,1,1
100,Manhattan,Private room,6,5,1
250,Manhattan,Entire home/apt,2,9,1
105,Manhattan,Entire home/apt,4,18,1
115,Brooklyn,Entire home/apt,3,0,1
68,Manhattan,Private room,30,0,8
300,Manhattan,Entire home/apt,2,6,1
173,Manhattan,Entire home/apt,5,143,1
230,Manhattan,Entire home/apt,5,14,1
210,Manhattan,Entire home/apt,5,25,1
135,Manhattan,Entire home/apt,1,6,1
220,Manhattan,Entire home/apt,3,3,1
200,Manhattan,Private room,1,0,1
500,Manhattan,Entire home/apt,4,0,1
250,Manhattan,Entire home/apt,2,10,1
150,Manhattan,Private room,2,9,2
200,Manhattan,Entire home/apt,2,6,2
100,Manhattan,Private room,1,10,2
130,Manhattan,Entire home/apt,30,1,1
140,Manhattan,Entire home/apt,4,3,1
195,Manhattan,Entire home/apt,4,17,1
400,Manhattan,Entire home/apt,3,2,1
345,Manhattan,Entire home/apt,2,35,1
100,Manhattan,Private room,2,1,1
136,Manhattan,Entire home/apt,30,43,1
300,Manhattan,Entire home/apt,7,0,1
125,Brooklyn,Entire home/apt,2,104,1
40,Queens,Entire home/apt,7,53,1
197,Manhattan,Entire home/apt,3,6,1
249,Manhattan,Entire home/apt,2,1,1
175,Brooklyn,Entire home/apt,2,15,1
150,Manhattan,Entire home/apt,2,0,1
80,Manhattan,Private room,180,1,3
189,Manhattan,Entire home/apt,2,403,3
100,Manhattan,Entire home/apt,4,5,1
75,Manhattan,Private room,2,124,1
85,Manhattan,Private room,2,26,1
290,Manhattan,Entire home/apt,1,0,1
110,Manhattan,Private room,4,12,1
60,Manhattan,Private room,2,2,1
56,Brooklyn,Private room,7,69,2
150,Manhattan,Entire home/apt,7,0,1
100,Manhattan,Private room,1,4,1
191,Manhattan,Entire home/apt,3,1,1
148,Manhattan,Entire home/apt,4,5,1
150,Manhattan,Entire home/apt,4,9,1
210,Manhattan,Entire home/apt,28,2,1
120,Brooklyn,Entire home/apt,28,12,1
120,Brooklyn,Entire home/apt,4,9,1
34,Queens,Shared room,1,12,2
269,Manhattan,Entire home/apt,30,1,232
495,Manhattan,Entire home/apt,4,7,4
111,Manhattan,Entire home/apt,4,3,1
60,Manhattan,Private room,5,66,1
167,Brooklyn,Entire home/apt,2,0,1
356,Manhattan,Entire home/apt,30,0,232
75,Manhattan,Private room,1,3,2
170,Manhattan,Entire home/apt,30,136,1
285,Brooklyn,Entire home/apt,3,124,3
423,Manhattan,Entire home/apt,30,0,232
200,Manhattan,Entire home/apt,2,26,1
45,Queens,Private room,2,4,2
100,Queens,Private room,1,0,1
55,Queens,Private room,2,16,1
100,Manhattan,Private room,1,1,1
120,Manhattan,Entire home/apt,4,21,1
85,Manhattan,Private room,4,20,1
250,Queens,Entire home/apt,3,5,1
195,Manhattan,Entire home/apt,30,1,87
115,Manhattan,Private room,2,4,1
115,Manhattan,Private room,3,20,2
219,Manhattan,Entire home/apt,6,45,1
450,Manhattan,Entire home/apt,1,1,1
149,Manhattan,Entire home/apt,5,107,1
179,Manhattan,Entire home/apt,8,15,1
149,Manhattan,Entire home/apt,2,1,1
56,Brooklyn,Private room,1,154,2
80,Manhattan,Private room,1,0,1
180,Manhattan,Entire home/apt,1,2,1
45,Brooklyn,Private room,1,1,1
175,Brooklyn,Entire home/apt,3,102,2
230,Manhattan,Entire home/apt,2,1,1
100,Manhattan,Entire home/apt,5,1,1
133,Manhattan,Entire home/apt,30,0,4
150,Manhattan,Private room,2,60,1
179,Manhattan,Entire home/apt,1,28,1
120,Manhattan,Entire home/apt,2,0,1
90,Manhattan,Private room,1,200,3
55,Brooklyn,Private room,1,75,3
140,Manhattan,Entire home/apt,7,1,1
125,Manhattan,Entire home/apt,3,2,1
82,Manhattan,Private room,1,4,1
145,Manhattan,Entire home/apt,7,11,1
600,Manhattan,Entire home/apt,5,24,1
225,Manhattan,Entire home/apt,3,8,1
215,Manhattan,Entire home/apt,4,6,1
100,Manhattan,Private room,1,1,1
120,Manhattan,Entire home/apt,1,8,1
85,Manhattan,Private room,2,57,1
99,Manhattan,Entire home/apt,30,62,6
77,Manhattan,Private room,1,0,1
169,Manhattan,Entire home/apt,3,22,2
142,Manhattan,Entire home/apt,3,3,1
250,Manhattan,Private room,2,0,1
82,Manhattan,Entire home/apt,5,3,1
160,Manhattan,Entire home/apt,3,0,1
160,Manhattan,Entire home/apt,1,210,4
129,Manhattan,Entire home/apt,7,5,1
161,Manhattan,Entire home/apt,30,18,5
250,Manhattan,Entire home/apt,1,60,1
129,Manhattan,Entire home/apt,7,12,2
150,Manhattan,Entire home/apt,2,6,1
85,Manhattan,Private room,2,21,3
99,Manhattan,Private room,5,8,1
189,Manhattan,Entire home/apt,2,5,1
250,Manhattan,Entire home/apt,14,0,1
151,Manhattan,Entire home/apt,3,10,1
125,Manhattan,Entire home/apt,2,15,1
112,Manhattan,Entire home/apt,30,22,6
35,Queens,Private room,30,0,1
341,Manhattan,Entire home/apt,30,0,232
85,Manhattan,Private room,1,0,1
133,Manhattan,Entire home/apt,2,1,1
120,Brooklyn,Entire home/apt,1,0,1
100,Manhattan,Private room,5,18,1
78,Manhattan,Private room,16,9,1
150,Manhattan,Private room,1,6,1
80,Manhattan,Shared room,2,2,1
120,Manhattan,Entire home/apt,30,4,9
45,Queens,Private room,2,3,2
69,Queens,Entire home/apt,3,90,1
250,Manhattan,Entire home/apt,2,11,1
75,Manhattan,Private room,1,17,2
45,Brooklyn,Private room,1,0,1
200,Manhattan,Entire home/apt,2,0,1
199,Manhattan,Entire home/apt,3,1,1
380,Manhattan,Entire home/apt,1,0,1
385,Manhattan,Entire home/apt,5,44,1
99,Manhattan,Private room,12,60,1
98,Brooklyn,Private room,2,7,1
200,Manhattan,Entire home/apt,30,39,1
150,Manhattan,Entire home/apt,2,1,1
120,Manhattan,Entire home/apt,4,1,1
65,Manhattan,Private room,2,13,2
56,Manhattan,Private room,1,2,1
140,Manhattan,Entire home/apt,2,55,1
74,Manhattan,Private room,2,2,1
75,Manhattan,Private room,2,2,2
157,Manhattan,Entire home/apt,3,1,1
175,Manhattan,Entire home/apt,2,5,1
350,Manhattan,Entire home/apt,2,0,1
200,Manhattan,Entire home/apt,2,10,1
200,Manhattan,Entire home/apt,2,37,1
210,Manhattan,Entire home/apt,1,0,1
175,Manhattan,Entire home/apt,1,4,1
169,Manhattan,Entire home/apt,5,9,1
250,Manhattan,Entire home/apt,7,16,1
133,Manhattan,Entire home/apt,28,2,1
169,Manhattan,Private room,3,0,2
99,Manhattan,Private room,2,1,1
135,Brooklyn,Private room,7,2,1
140,Manhattan,Private room,2,35,2
200,Manhattan,Entire home/apt,2,103,1
109,Queens,Entire home/apt,5,1,2
249,Manhattan,Entire home/apt,2,2,1
160,Manhattan,Entire home/apt,2,5,1
100,Manhattan,Private room,4,49,2
80,Brooklyn,Private room,5,2,1
170,Manhattan,Entire home/apt,2,9,1
325,Manhattan,Entire home/apt,1,0,1
200,Manhattan,Entire home/apt,3,18,1
115,Manhattan,Entire home/apt,3,2,1
350,Manhattan,Entire home/apt,30,0,232
80,Manhattan,Private room,6,0,1
160,Manhattan,Entire home/apt,2,8,1
150,Brooklyn,Entire home/apt,2,154,1
195,Manhattan,Entire home/apt,2,12,1
350,Manhattan,Entire home/apt,3,85,1
